15263849	{"width": 1024, "height": 708, "boxes": [{"bbox": [0.0, 0.4320761561393738, 1023.0, 53.98702621459961], "phrase": "ceiling"}, {"bbox": [727.2063598632812, 418.2618408203125, 773.1682739257812, 505.9703369140625], "phrase": "chair"}, {"bbox": [180.36956787109375, 497.77752685546875, 289.8321533203125, 707.0], "phrase": "chair"}, {"bbox": [0.02417755126953125, 486.2005920410156, 50.64215087890625, 666.9169921875], "phrase": "chair"}, {"bbox": [782.9540405273438, 470.7112731933594, 916.3482055664062, 676.2305908203125], "phrase": "chair"}, {"bbox": [955.680908203125, 429.0130615234375, 1019.060791015625, 572.6443481445312], "phrase": "chair"}, {"bbox": [0.037921905517578125, 655.9619750976562, 87.51286315917969, 707.0], "phrase": "chair"}, {"bbox": [978.5352783203125, 432.741943359375, 1023.0, 585.9970703125], "phrase": "chair"}, {"bbox": [307.8369140625, 590.664306640625, 500.1881103515625, 707.0], "phrase": "chair"}, {"bbox": [942.049072265625, 631.3671875, 1023.0, 707.0], "phrase": "chair"}, {"bbox": [500.32427978515625, 413.5455627441406, 566.5098266601562, 496.8602600097656], "phrase": "chair"}, {"bbox": [672.1792602539062, 415.0442810058594, 683.2213745117188, 456.07080078125], "phrase": "chair"}, {"bbox": [1014.6048583984375, 408.37152099609375, 1023.0, 465.7167053222656], "phrase": "chair"}, {"bbox": [696.00439453125, 418.552001953125, 717.53125, 460.0491027832031], "phrase": "chair"}, {"bbox": [559.1349487304688, 418.69293212890625, 581.0645141601562, 480.8096923828125], "phrase": "chair"}, {"bbox": [1009.0424194335938, 456.152587890625, 1023.0, 597.3778686523438], "phrase": "chair"}, {"bbox": [899.104248046875, 410.24908447265625, 963.990966796875, 510.7723083496094], "phrase": "chair"}, {"bbox": [566.14794921875, 677.5789184570312, 843.1995849609375, 707.0], "phrase": "chair"}, {"bbox": [562.8770141601562, 559.337158203125, 686.3143920898438, 678.1047973632812], "phrase": "chair"}, {"bbox": [514.0211181640625, 454.49090576171875, 564.5574951171875, 503.6216735839844], "phrase": "chair"}, {"bbox": [384.1673889160156, 458.9527893066406, 498.8884582519531, 697.3457641601562], "phrase": "chair"}, {"bbox": [805.7505493164062, 0.688726544380188, 986.7697143554688, 384.1726379394531], "phrase": "curtain"}, {"bbox": [964.2861938476562, 0.2903999090194702, 1023.0, 456.749267578125], "phrase": "curtain"}, {"bbox": [403.76666259765625, 10.12696647644043, 582.2072143554688, 395.6781005859375], "phrase": "curtain"}, {"bbox": [33.019920349121094, 220.08409118652344, 189.0556640625, 410.7149353027344], "phrase": "man"}, {"bbox": [193.54623413085938, 376.84088134765625, 343.6665954589844, 707.0], "phrase": "man"}, {"bbox": [325.61065673828125, 313.9084777832031, 419.05035400390625, 476.3367004394531], "phrase": "man"}, {"bbox": [727.2958984375, 398.36456298828125, 913.970947265625, 680.0618286132812], "phrase": "man"}, {"bbox": [393.2217102050781, 378.3545227050781, 572.7774047851562, 673.4462280273438], "phrase": "man"}, {"bbox": [159.24172973632812, 360.879638671875, 305.4758605957031, 500.8624572753906], "phrase": "man"}, {"bbox": [562.1316528320312, 387.44305419921875, 712.6587524414062, 657.6875610351562], "phrase": "man"}, {"bbox": [26.03234100341797, 202.16502380371094, 194.08505249023438, 416.708984375], "phrase": "portrait"}, {"bbox": [774.234619140625, 279.5201416015625, 889.4127197265625, 353.9003601074219], "phrase": "smoke"}, {"bbox": [347.2533874511719, 22.333942413330078, 425.7588195800781, 110.20758056640625], "phrase": "smoke"}, {"bbox": [765.310302734375, 429.97021484375, 811.693115234375, 503.7115783691406], "phrase": "table"}, {"bbox": [0.3269500732421875, 32.51445007324219, 364.58013916015625, 625.1526489257812], "phrase": "wall"}, {"bbox": [454.843994140625, 93.6655044555664, 766.7845458984375, 533.416015625], "phrase": "woman"}]}
15464547	{"width": 650, "height": 650, "boxes": [{"bbox": [0.09964704513549805, 219.79737854003906, 649.0, 648.1995239257812], "phrase": "landscape"}]}
15571469	{"width": 900, "height": 550, "boxes": [{"bbox": [183.53797912597656, 507.52545166015625, 702.7930297851562, 549.0], "phrase": "bench"}, {"bbox": [0.0, 267.5472717285156, 899.0, 491.56353759765625], "phrase": "cityscape"}, {"bbox": [0.12065917253494263, 445.42755126953125, 256.3950500488281, 549.0], "phrase": "flower"}, {"bbox": [819.203125, 456.179931640625, 899.0, 549.0], "phrase": "flower"}, {"bbox": [245.9049835205078, 105.13878631591797, 574.40283203125, 522.0781860351562], "phrase": "man"}]}
15608371	{"width": 1000, "height": 600, "boxes": [{"bbox": [0.2636909484863281, 3.3260464668273926, 999.0, 596.7529907226562], "phrase": "chart"}, {"bbox": [47.506526947021484, 108.08789825439453, 311.3744812011719, 372.64288330078125], "phrase": "pie chart"}, {"bbox": [675.8609008789062, 108.12136840820312, 939.6073608398438, 372.3065490722656], "phrase": "pie chart"}, {"bbox": [361.66412353515625, 108.03199768066406, 624.84423828125, 372.75604248046875], "phrase": "pie chart"}]}
15677169	{"width": 1534, "height": 1024, "boxes": [{"bbox": [361.71466064453125, 629.7570190429688, 494.76641845703125, 683.6327514648438], "phrase": "microphone"}, {"bbox": [30.316173553466797, 794.3565063476562, 142.9322509765625, 817.0349731445312], "phrase": "microphone"}, {"bbox": [559.39111328125, 331.80999755859375, 736.3600463867188, 413.39666748046875], "phrase": "microphone"}, {"bbox": [209.28407287597656, 900.3096923828125, 489.489013671875, 1023.0], "phrase": "stand"}, {"bbox": [694.8209838867188, 286.9248046875, 810.1145629882812, 332.63671875], "phrase": "sunglass"}]}
15983319	{"width": 1820, "height": 1024, "boxes": [{"bbox": [1024.1485595703125, 377.52789306640625, 1144.121826171875, 557.16259765625], "phrase": "glass"}, {"bbox": [506.8034362792969, 286.2490234375, 662.0418701171875, 497.50457763671875], "phrase": "glass"}, {"bbox": [812.5050659179688, 630.3046875, 948.2865600585938, 674.38134765625], "phrase": "oyster"}, {"bbox": [1090.27880859375, 574.001220703125, 1182.17578125, 636.76416015625], "phrase": "oyster"}, {"bbox": [749.7211303710938, 583.2403564453125, 827.74072265625, 648.6270751953125], "phrase": "oyster"}, {"bbox": [956.744140625, 592.0084838867188, 1042.945556640625, 647.9290161132812], "phrase": "oyster"}, {"bbox": [973.6448364257812, 622.21435546875, 1062.4423828125, 674.5452880859375], "phrase": "oyster"}, {"bbox": [0.7086485624313354, 5.757598876953125, 1819.0, 1019.74169921875], "phrase": "water"}]}
16373613	{"width": 815, "height": 597, "boxes": [{"bbox": [99.54972839355469, 171.12705993652344, 798.6934814453125, 451.21014404296875], "phrase": "bar graph"}, {"bbox": [0.9449350833892822, 3.4577479362487793, 813.5385131835938, 593.119384765625], "phrase": "graph"}]}
16446671	{"width": 1920, "height": 800, "boxes": [{"bbox": [1352.4488525390625, 99.62450408935547, 1524.47314453125, 163.3460235595703], "phrase": "peak"}, {"bbox": [1522.748291015625, 96.20507049560547, 1650.1888427734375, 142.99209594726562], "phrase": "peak"}]}
16721125	{"width": 900, "height": 506, "boxes": [{"bbox": [469.24334716796875, 321.1132507324219, 488.9471740722656, 335.74114990234375], "phrase": "star"}, {"bbox": [535.177490234375, 374.5689392089844, 557.64892578125, 391.4325866699219], "phrase": "star"}, {"bbox": [446.2850646972656, 336.6635437011719, 466.1394958496094, 351.2524108886719], "phrase": "star"}, {"bbox": [560.6196899414062, 359.315185546875, 580.5142822265625, 373.8216247558594], "phrase": "star"}, {"bbox": [504.9940185546875, 387.41448974609375, 525.4249267578125, 402.4813232421875], "phrase": "star"}, {"bbox": [499.5431823730469, 312.3626708984375, 518.0565185546875, 325.8064270019531], "phrase": "star"}, {"bbox": [563.8617553710938, 153.7139892578125, 583.4065551757812, 176.84214782714844], "phrase": "star"}, {"bbox": [640.858642578125, 189.3841552734375, 660.083984375, 211.68783569335938], "phrase": "star"}, {"bbox": [572.7923583984375, 132.16448974609375, 591.7611694335938, 153.84182739257812], "phrase": "star"}, {"bbox": [635.7352905273438, 216.90626525878906, 656.7429809570312, 240.33822631835938], "phrase": "star"}, {"bbox": [565.1890258789062, 182.34239196777344, 582.3778076171875, 202.43898010253906], "phrase": "star"}, {"bbox": [625.9461059570312, 239.43026733398438, 646.0907592773438, 260.62982177734375], "phrase": "star"}]}
16808955	{"width": 600, "height": 600, "boxes": [{"bbox": [316.11065673828125, 435.69671630859375, 373.183349609375, 477.0045166015625], "phrase": "cup"}, {"bbox": [278.1317138671875, 281.55810546875, 436.3950500488281, 449.4862060546875], "phrase": "cup"}, {"bbox": [297.1685791015625, 357.439697265625, 397.7943420410156, 448.5920104980469], "phrase": "mesh"}, {"bbox": [215.5500030517578, 75.86685180664062, 496.30841064453125, 545.7379760742188], "phrase": "packaging"}]}
16867125	{"width": 992, "height": 434, "boxes": [{"bbox": [866.569091796875, 215.68032836914062, 941.8023681640625, 413.43133544921875], "phrase": "firefighter"}]}
16960455	{"width": 690, "height": 460, "boxes": [{"bbox": [289.689208984375, 132.6061248779297, 508.40557861328125, 294.1025390625], "phrase": "building"}, {"bbox": [475.53009033203125, 183.25177001953125, 549.0994262695312, 255.26129150390625], "phrase": "building"}, {"bbox": [541.989990234375, 200.7490234375, 590.9082641601562, 266.4184265136719], "phrase": "building"}, {"bbox": [574.853515625, 207.72708129882812, 606.088134765625, 263.0601501464844], "phrase": "building"}, {"bbox": [677.1088256835938, 215.74755859375, 689.0, 271.7543640136719], "phrase": "building"}, {"bbox": [447.3093566894531, 242.95123291015625, 638.352294921875, 297.64410400390625], "phrase": "building"}, {"bbox": [436.6389465332031, 163.0136260986328, 689.0, 228.97662353515625], "phrase": "mountain"}, {"bbox": [0.1088637113571167, 0.9165951609611511, 689.0, 188.6055450439453], "phrase": "sky"}, {"bbox": [0.00435948371887207, 270.5169677734375, 689.0, 459.0], "phrase": "street"}, {"bbox": [618.6305541992188, 276.4591064453125, 668.331787109375, 316.1566162109375], "phrase": "vehicle"}]}
17023693	{"width": 1200, "height": 600, "boxes": [{"bbox": [554.7140502929688, 267.45001220703125, 709.1500244140625, 345.6385803222656], "phrase": "mustache"}]}
17094299	{"width": 1024, "height": 1087, "boxes": [{"bbox": [1.6850128173828125, 1.0210456848144531, 268.26220703125, 112.56248474121094], "phrase": "handle"}]}
17276833	{"width": 640, "height": 426, "boxes": [{"bbox": [120.34923553466797, 2.513639450073242, 639.0, 424.438232421875], "phrase": "grand piano"}]}
17316991	{"width": 630, "height": 472, "boxes": [{"bbox": [210.69601440429688, 260.44403076171875, 603.5126342773438, 296.0764465332031], "phrase": "counter"}, {"bbox": [0.14682412147521973, 374.0966796875, 629.0, 471.0], "phrase": "floor"}, {"bbox": [0.0, 0.3192155361175537, 629.0, 471.0], "phrase": "kitchen"}]}
17377381	{"width": 600, "height": 400, "boxes": [{"bbox": [284.0783996582031, 347.3861999511719, 322.0663146972656, 377.115234375], "phrase": "stair"}]}
17412271	{"width": 1150, "height": 719, "boxes": [{"bbox": [387.2769775390625, 459.40985107421875, 394.61932373046875, 487.0935363769531], "phrase": "bottle"}, {"bbox": [319.1475524902344, 409.5550231933594, 324.8123474121094, 425.7355651855469], "phrase": "bottle"}, {"bbox": [406.6331481933594, 357.8009338378906, 440.16339111328125, 379.3536376953125], "phrase": "hat"}, {"bbox": [266.3345031738281, 367.51934814453125, 288.5222473144531, 382.9921569824219], "phrase": "hat"}, {"bbox": [251.54298400878906, 384.0845031738281, 320.2107849121094, 449.91741943359375], "phrase": "jacket"}, {"bbox": [389.2639465332031, 378.41180419921875, 465.76397705078125, 460.43719482421875], "phrase": "jacket"}, {"bbox": [251.96054077148438, 367.6174011230469, 376.60333251953125, 477.91168212890625], "phrase": "men"}, {"bbox": [389.4014892578125, 357.87567138671875, 501.2154541015625, 488.5517578125], "phrase": "men"}, {"bbox": [0.12166798114776611, 0.47996285557746887, 1149.0, 241.73648071289062], "phrase": "sky"}]}
17635733	{"width": 1080, "height": 675, "boxes": [{"bbox": [251.03883361816406, 515.9638061523438, 321.9753723144531, 552.3616943359375], "phrase": "arm"}, {"bbox": [546.9727783203125, 286.63916015625, 599.391845703125, 424.21490478515625], "phrase": "arm"}, {"bbox": [579.4769287109375, 2.1575822830200195, 675.1484985351562, 125.18838500976562], "phrase": "arm"}, {"bbox": [383.34600830078125, 480.6657409667969, 484.6243896484375, 537.4818725585938], "phrase": "arm"}, {"bbox": [269.1080322265625, 363.38153076171875, 353.78387451171875, 550.8651123046875], "phrase": "arm"}, {"bbox": [626.4361572265625, 196.0524139404297, 661.645751953125, 357.0696105957031], "phrase": "arm"}, {"bbox": [484.01300048828125, 426.2884216308594, 541.9130859375, 507.31304931640625], "phrase": "arm"}, {"bbox": [536.9013671875, 461.2279052734375, 603.078369140625, 539.8471069335938], "phrase": "arm"}, {"bbox": [627.1195068359375, 0.9263075590133667, 716.2188110351562, 102.67765045166016], "phrase": "arm"}, {"bbox": [163.2080535888672, 476.7020568847656, 259.114990234375, 661.4306640625], "phrase": "arm"}, {"bbox": [130.40121459960938, 293.6391296386719, 378.1600036621094, 674.0], "phrase": "subject"}, {"bbox": [537.1396484375, 196.37686157226562, 808.8040771484375, 614.1273193359375], "phrase": "subject"}, {"bbox": [268.9725646972656, 363.2008972167969, 486.15130615234375, 655.8255004882812], "phrase": "subject"}]}
17778399	{"width": 980, "height": 735, "boxes": [{"bbox": [225.71656799316406, 2.0944623947143555, 450.61065673828125, 146.4608612060547], "phrase": "ceiling fan"}, {"bbox": [742.939697265625, 211.78514099121094, 815.6214599609375, 252.88034057617188], "phrase": "ceiling fan"}, {"bbox": [375.9037170410156, 1.6334997415542603, 979.0, 541.6779174804688], "phrase": "stone wall"}, {"bbox": [0.05219161510467529, 417.3981018066406, 280.0088806152344, 593.6821899414062], "phrase": "stone wall"}, {"bbox": [244.26174926757812, 283.2687072753906, 422.513671875, 441.2692565917969], "phrase": "stone wall"}, {"bbox": [0.1488935947418213, 148.76438903808594, 313.4613952636719, 422.9720153808594], "phrase": "tree"}, {"bbox": [744.9109497070312, 231.58029174804688, 958.8240356445312, 468.32440185546875], "phrase": "tree"}, {"bbox": [604.0195922851562, 267.1839904785156, 697.441162109375, 406.36138916015625], "phrase": "tree"}, {"bbox": [467.1932678222656, 258.4787902832031, 544.1856079101562, 400.5719909667969], "phrase": "tree"}, {"bbox": [346.36102294921875, 301.49700927734375, 405.0016174316406, 352.90252685546875], "phrase": "tv"}, {"bbox": [611.7160034179688, 374.85223388671875, 959.5418090820312, 465.3807067871094], "phrase": "water"}]}
17963881	{"width": 1024, "height": 1024, "boxes": [{"bbox": [213.63543701171875, 377.939453125, 296.1946105957031, 503.6583251953125], "phrase": "armrest"}, {"bbox": [724.2608642578125, 380.8663635253906, 809.0023193359375, 504.4155578613281], "phrase": "armrest"}]}
18105231	{"width": 800, "height": 533, "boxes": [{"bbox": [350.65313720703125, 8.99215030670166, 798.9790649414062, 507.5717468261719], "phrase": "rear end"}]}
18174145	{"width": 668, "height": 400, "boxes": [{"bbox": [154.15628051757812, 254.93841552734375, 245.04348754882812, 398.60162353515625], "phrase": "figure"}, {"bbox": [299.98187255859375, 255.5206756591797, 390.45703125, 398.7518310546875], "phrase": "figure"}, {"bbox": [378.0796203613281, 255.3567352294922, 466.4996032714844, 398.72698974609375], "phrase": "figure"}, {"bbox": [450.71051025390625, 255.18704223632812, 534.8666381835938, 398.7970275878906], "phrase": "figure"}, {"bbox": [598.0071411132812, 254.59841918945312, 667.0, 398.93011474609375], "phrase": "figure"}, {"bbox": [76.64189147949219, 255.30929565429688, 161.85012817382812, 398.7398681640625], "phrase": "figure"}, {"bbox": [523.6998291015625, 255.61183166503906, 612.7266845703125, 398.78704833984375], "phrase": "figure"}, {"bbox": [234.7755889892578, 255.13076782226562, 310.0140686035156, 398.7225036621094], "phrase": "figure"}, {"bbox": [2.6023473739624023, 255.60916137695312, 87.07716369628906, 398.9281921386719], "phrase": "figure"}, {"bbox": [566.2066650390625, 153.08197021484375, 618.00341796875, 309.00537109375], "phrase": "figure"}, {"bbox": [609.6484985351562, 152.74273681640625, 663.4835815429688, 260.1861267089844], "phrase": "figure"}, {"bbox": [154.2525177001953, 152.91358947753906, 193.76068115234375, 222.86085510253906], "phrase": "figure"}, {"bbox": [109.13787078857422, 152.87091064453125, 149.33486938476562, 228.44027709960938], "phrase": "figure"}, {"bbox": [523.6795654296875, 152.80491638183594, 572.6648559570312, 262.7012939453125], "phrase": "figure"}, {"bbox": [62.16717529296875, 152.675537109375, 108.74927520751953, 229.0100860595703], "phrase": "figure"}, {"bbox": [318.9527282714844, 184.4211883544922, 370.2142639160156, 269.2975769042969], "phrase": "figure"}, {"bbox": [401.5935974121094, 152.7855224609375, 443.86773681640625, 230.2958221435547], "phrase": "figure"}, {"bbox": [232.3990478515625, 152.88279724121094, 280.9686279296875, 250.9875946044922], "phrase": "figure"}, {"bbox": [358.386962890625, 152.6873779296875, 403.3854675292969, 228.33323669433594], "phrase": "figure"}, {"bbox": [316.8714294433594, 152.6928253173828, 361.95458984375, 223.41485595703125], "phrase": "figure"}, {"bbox": [275.44415283203125, 152.6634521484375, 323.52398681640625, 222.766357421875], "phrase": "figure"}, {"bbox": [651.16015625, 155.7996826171875, 667.0, 268.84039306640625], "phrase": "figure"}, {"bbox": [0.040562450885772705, 152.6766357421875, 30.104761123657227, 221.4451141357422], "phrase": "figure"}, {"bbox": [194.70558166503906, 152.7873992919922, 236.33155822753906, 219.7705535888672], "phrase": "figure"}, {"bbox": [0.0003104396164417267, 302.9023742675781, 15.175348281860352, 399.0], "phrase": "figure"}, {"bbox": [22.8658504486084, 152.50587463378906, 66.41639709472656, 223.35235595703125], "phrase": "figure"}, {"bbox": [480.0404052734375, 152.65354919433594, 531.0721435546875, 218.96109008789062], "phrase": "figure"}]}
18243623	{"width": 533, "height": 800, "boxes": [{"bbox": [120.85015106201172, 562.314208984375, 446.4060974121094, 799.0], "phrase": "bicycle"}, {"bbox": [422.9666748046875, 246.70896911621094, 532.0, 609.73388671875], "phrase": "building"}, {"bbox": [1.2560539245605469, 402.0338134765625, 210.5052490234375, 701.8858642578125], "phrase": "tree"}, {"bbox": [1.2626539468765259, 0.2766609191894531, 532.0, 476.082275390625], "phrase": "tree"}, {"bbox": [96.71541595458984, 265.33935546875, 468.426025390625, 799.0], "phrase": "woman"}]}
18327277	{"width": 400, "height": 400, "boxes": [{"bbox": [12.412357330322266, 153.42306518554688, 385.5225830078125, 267.4745178222656], "phrase": "grass"}, {"bbox": [42.97816848754883, 31.16337013244629, 385.96087646484375, 266.6330261230469], "phrase": "young woman"}]}
18363959	{"width": 800, "height": 500, "boxes": [{"bbox": [350.0706787109375, 249.07357788085938, 385.42724609375, 274.21038818359375], "phrase": "lounge chair"}, {"bbox": [573.28857421875, 338.1098937988281, 619.6192016601562, 378.810546875], "phrase": "lounge chair"}, {"bbox": [549.4169311523438, 323.158203125, 592.7724609375, 361.5124206542969], "phrase": "lounge chair"}, {"bbox": [600.8031005859375, 382.13916015625, 664.4002075195312, 414.0322265625], "phrase": "lounge chair"}, {"bbox": [616.9397583007812, 410.69256591796875, 696.0905151367188, 447.439208984375], "phrase": "lounge chair"}, {"bbox": [633.0118408203125, 470.2618408203125, 683.3135986328125, 499.0], "phrase": "lounge chair"}, {"bbox": [363.2612609863281, 243.88865661621094, 396.43377685546875, 265.4764099121094], "phrase": "lounge chair"}, {"bbox": [331.9164733886719, 277.95440673828125, 348.734375, 291.4773864746094], "phrase": "lounge chair"}, {"bbox": [0.6191253662109375, 0.584478497505188, 607.6822509765625, 27.851057052612305], "phrase": "sky"}, {"bbox": [627.7938842773438, 355.80828857421875, 742.4534912109375, 421.2664794921875], "phrase": "umbrella"}, {"bbox": [566.080078125, 295.71136474609375, 642.943115234375, 346.41925048828125], "phrase": "umbrella"}, {"bbox": [342.4964599609375, 224.8898468017578, 386.3216247558594, 252.2971649169922], "phrase": "umbrella"}, {"bbox": [681.9564819335938, 450.2677917480469, 767.831787109375, 499.0], "phrase": "umbrella"}, {"bbox": [297.1257629394531, 245.57286071777344, 335.74835205078125, 267.32318115234375], "phrase": "umbrella"}, {"bbox": [308.92669677734375, 236.13790893554688, 328.3340148925781, 283.065185546875], "phrase": "woman"}]}
18503653	{"width": 1001, "height": 1001, "boxes": [{"bbox": [477.59881591796875, 48.2960319519043, 928.3551025390625, 692.1323852539062], "phrase": "case"}]}
18573235	{"width": 796, "height": 417, "boxes": [{"bbox": [354.1380310058594, 235.23492431640625, 422.8743896484375, 267.1781921386719], "phrase": "chin"}, {"bbox": [338.5381774902344, 249.5240020751953, 418.34136962890625, 285.0493469238281], "phrase": "chin"}, {"bbox": [296.2897033691406, 225.96719360351562, 474.7205505371094, 411.3014221191406], "phrase": "hand"}, {"bbox": [605.158203125, 224.32623291015625, 694.024658203125, 379.5139465332031], "phrase": "hand"}, {"bbox": [604.4458618164062, 1.7642549276351929, 795.0, 415.3787841796875], "phrase": "man"}]}
18617305	{"width": 800, "height": 508, "boxes": [{"bbox": [192.47686767578125, 21.01370620727539, 289.4293518066406, 394.3017272949219], "phrase": "adult"}, {"bbox": [210.4759979248047, 303.7411193847656, 581.7335815429688, 393.6949462890625], "phrase": "bench"}, {"bbox": [0.3093242645263672, 0.8221397399902344, 799.0, 254.70423889160156], "phrase": "building"}, {"bbox": [663.7112426757812, 388.4103698730469, 696.0375366210938, 404.97039794921875], "phrase": "seated"}, {"bbox": [718.0914916992188, 392.3803405761719, 744.4138793945312, 409.71453857421875], "phrase": "seated"}, {"bbox": [13.734376907348633, 66.27902221679688, 134.28451538085938, 353.9519348144531], "phrase": "suit"}, {"bbox": [645.5294189453125, 86.72618865966797, 776.3411865234375, 398.7145080566406], "phrase": "suit"}]}
18713331	{"width": 550, "height": 723, "boxes": [{"bbox": [331.4945373535156, 355.06292724609375, 415.27874755859375, 500.388671875], "phrase": "braid"}, {"bbox": [331.6935729980469, 281.55059814453125, 456.4391784667969, 501.09368896484375], "phrase": "hair"}, {"bbox": [0.6066903471946716, 0.7112582921981812, 549.0, 253.68673706054688], "phrase": "tree"}]}
18860593	{"width": 1024, "height": 1265, "boxes": [{"bbox": [252.9037322998047, 1108.421875, 326.7542724609375, 1225.88818359375], "phrase": "construction worker"}, {"bbox": [414.176025390625, 1190.9835205078125, 444.4814453125, 1217.052734375], "phrase": "construction worker"}, {"bbox": [887.8651733398438, 381.08209228515625, 953.2078247070312, 424.43023681640625], "phrase": "hook"}, {"bbox": [681.65283203125, 392.1422424316406, 719.76025390625, 440.02581787109375], "phrase": "hook"}, {"bbox": [3.384490966796875, 0.9216126799583435, 1020.898193359375, 1264.0], "phrase": "sky"}]}
19008427	{"width": 1068, "height": 606, "boxes": [{"bbox": [0.46072304248809814, 1.5181951522827148, 430.2190246582031, 408.2881774902344], "phrase": "window"}]}
